,image,X1,Y1,X3,Y2,X5,Y3,X7,Y4,X9,Y5,X11,Y6,X13,Y7,X15,Y8,X17,Y9,X19,Y10,X21,Y11,X23,Y12,X25,Y13,X27,Y14,X29,Y15,X31,Y16,act_id
93,051879062.jpg,1026.0,795.0,1053.0,610.0,1043.0,480.0,1185.0,468.0,1211.0,605.0,1214.0,780.0,1114.0,474.0,1124.0,233.0,1123.471,211.8401,1120.529,94.1599,1009.0,374.0,978.0,309.0,1026.0,232.0,1221.0,234.0,1252.0,345.0,1170.0,374.0,849.0
94,070301896.jpg,956.0,956.0,813.0,706.0,997.0,517.0,1186.0,519.0,1000.0,752.0,1084.0,1053.0,1056.0,515.0,972.0,239.0,951.0,195.0,870.0,28.0,873.0,485.0,896.0,392.0,848.0,262.0,1096.0,215.0,1226.0,429.0,1049.0,572.0,849.0
95,036362960.jpg,906.0,1027.0,1083.0,921.0,978.0,602.0,1154.0,597.0,1146.0,904.0,0.0,0.0,1066.0,600.0,1103.0,265.0,1117.0,218.0,1175.0,38.0,949.0,634.0,912.0,463.0,986.0,266.0,1220.0,263.0,1240.0,468.0,1268.0,585.0,849.0
96,097178208.jpg,927.0,744.0,1018.0,790.0,1114.0,658.0,1177.0,677.0,1261.0,715.0,1232.0,865.0,1146.0,668.0,1157.0,466.0,1156.9543,466.2478,1176.0457,362.7522,1129.0,275.0,1112.0,374.0,1105.0,472.0,1208.0,460.0,1276.0,376.0,1316.0,275.0,849.0
97,096244729.jpg,0.0,0.0,0.0,0.0,1335.0,843.0,1635.0,846.0,0.0,0.0,0.0,0.0,1485.0,845.0,1488.0,403.0,1478.0,317.0,1446.0,37.0,1297.0,746.0,1214.0,702.0,1279.0,399.0,1697.0,407.0,1800.0,717.0,1624.0,776.0,849.0
98,025178230.jpg,0.0,0.0,0.0,0.0,823.0,845.0,1056.0,851.0,0.0,0.0,0.0,0.0,940.0,848.0,961.0,446.0,957.8024,376.2518,948.1976,166.7482,845.0,882.0,789.0,690.0,817.0,438.0,1105.0,454.0,1111.0,671.0,1025.0,876.0,841.0
99,049724851.jpg,0.0,0.0,1480.0,1049.0,1513.0,815.0,1314.0,698.0,1242.0,863.0,1149.0,962.0,1414.0,757.0,1469.0,415.0,1452.041,366.3277,1385.959,176.6723,1474.0,686.0,1627.0,692.0,1609.0,439.0,1329.0,391.0,1242.0,566.0,1110.0,758.0,841.0
100,030087831.jpg,940.0,606.0,879.0,418.0,752.0,322.0,679.0,292.0,818.0,482.0,803.0,573.0,716.0,307.0,750.0,112.0,753.3762,102.264,789.6238,-2.264,889.0,330.0,788.0,236.0,712.0,112.0,788.0,112.0,864.0,168.0,960.0,206.0,841.0
101,028484049.jpg,1397.0,855.0,1348.0,661.0,1374.0,401.0,1448.0,393.0,1265.0,505.0,1422.0,687.0,1355.0,395.0,1189.0,293.0,1184.0,287.0,1071.0,155.0,1093.0,553.0,1152.0,433.0,1157.0,289.0,1244.0,300.0,1179.0,434.0,1076.0,550.0,849.0
102,003688695.jpg,0.0,0.0,792.0,711.0,811.0,493.0,933.0,502.0,916.0,707.0,0.0,0.0,872.0,498.0,880.0,274.0,877.5769,227.7412,871.4231,110.2588,741.0,437.0,748.0,373.0,780.0,269.0,979.0,278.0,1026.0,397.0,1055.0,510.0,849.0
103,060956433.jpg,0.0,0.0,352.0,688.0,354.0,479.0,428.0,481.0,441.0,684.0,0.0,0.0,391.0,480.0,394.0,269.0,391.0,247.0,380.0,135.0,213.0,466.0,274.0,386.0,323.0,266.0,465.0,271.0,524.0,388.0,604.0,474.0,849.0
104,050267902.jpg,611.0,592.0,640.0,447.0,572.0,303.0,670.0,295.0,608.0,431.0,555.0,510.0,621.0,299.0,650.0,119.0,662.1095,108.2878,741.8905,37.7122,516.0,229.0,514.0,178.0,581.0,116.0,719.0,121.0,686.0,180.0,760.0,206.0,849.0
105,005147875.jpg,901.0,566.0,800.0,590.0,747.0,510.0,823.0,523.0,673.0,606.0,0.0,0.0,785.0,517.0,805.0,272.0,803.3837,256.0394,790.6163,129.9606,710.0,44.0,702.0,161.0,735.0,259.0,874.0,285.0,894.0,173.0,880.0,24.0,849.0
106,027864646.jpg,21.0,527.0,257.0,483.0,363.0,509.0,482.0,546.0,285.0,497.0,125.0,501.0,412.0,510.0,453.0,376.0,452.0,376.0,491.0,267.0,432.0,158.0,366.0,262.0,397.0,374.0,509.0,378.0,538.0,283.0,519.0,164.0,849.0
107,090826589.jpg,590.0,683.0,580.0,516.0,733.0,429.0,851.0,468.0,667.0,561.0,0.0,0.0,792.0,449.0,803.0,207.0,800.0433,188.8372,777.9567,53.1628,526.0,206.0,640.0,206.0,723.0,195.0,882.0,218.0,911.0,241.0,969.0,266.0,849.0
108,023956189.jpg,914.0,759.0,957.0,617.0,911.0,472.0,803.0,477.0,832.0,662.0,839.0,831.0,857.0,475.0,865.0,306.0,877.2612,268.8143,913.7388,158.1857,1019.0,381.0,974.0,403.0,892.0,309.0,837.0,302.0,906.0,420.0,979.0,489.0,17.0
109,014489487.jpg,534.0,458.0,666.0,564.0,847.0,434.0,895.0,480.0,880.0,694.0,847.0,872.0,871.0,457.0,933.0,252.0,895.2306,277.899,1005.7694,202.101,724.0,422.0,760.0,309.0,859.0,258.0,1006.0,246.0,1116.0,232.0,1222.0,217.0,17.0
110,048945276.jpg,644.0,491.0,625.0,388.0,605.0,270.0,672.0,277.0,675.0,376.0,645.0,353.0,639.0,274.0,614.0,177.0,603.1943,165.0482,558.8057,115.9518,578.0,227.0,594.0,248.0,582.0,187.0,645.0,167.0,691.0,215.0,622.0,238.0,17.0
111,098565045.jpg,606.0,398.0,608.0,360.0,623.0,304.0,661.0,301.0,644.0,420.0,659.0,497.0,642.0,303.0,639.0,219.0,638.1435,217.5814,607.8565,167.4186,675.0,283.0,645.0,248.0,622.0,223.0,655.0,215.0,684.0,291.0,623.0,311.0,17.0
112,067213555.jpg,631.0,409.0,549.0,344.0,638.0,315.0,652.0,326.0,622.0,445.0,631.0,549.0,645.0,321.0,634.0,196.0,625.0,180.0,589.0,112.0,753.0,301.0,727.0,237.0,671.0,187.0,597.0,204.0,568.0,257.0,555.0,223.0,17.0
113,023763754.jpg,888.0,559.0,864.0,599.0,831.0,485.0,763.0,511.0,768.0,601.0,776.0,684.0,797.0,498.0,755.0,428.0,739.8458,405.2688,704.1542,351.7312,869.0,492.0,826.0,452.0,794.0,423.0,715.0,432.0,696.0,458.0,686.0,485.0,17.0
114,072821635.jpg,0.0,0.0,288.0,697.0,280.0,564.0,403.0,556.0,412.0,691.0,0.0,0.0,342.0,560.0,333.0,380.0,339.9801,323.1252,353.0199,216.8748,230.0,590.0,253.0,474.0,251.0,384.0,415.0,375.0,464.0,485.0,472.0,554.0,17.0
115,032078006.jpg,342.0,389.0,335.0,314.0,304.0,245.0,310.0,245.0,330.0,308.0,292.0,354.0,307.0,245.0,325.0,168.0,333.2928,157.257,360.7072,121.743,265.0,259.0,282.0,215.0,305.0,163.0,345.0,172.0,366.0,196.0,391.0,197.0,17.0
116,018651851.jpg,183.0,414.0,162.0,331.0,158.0,266.0,222.0,287.0,236.0,322.0,261.0,409.0,199.0,282.0,241.0,251.0,233.0,246.0,284.0,274.0,205.0,398.0,207.0,329.0,212.0,274.0,269.0,228.0,244.0,215.0,208.0,215.0,17.0
117,004077514.jpg,175.0,259.0,96.0,174.0,136.0,187.0,180.0,196.0,174.0,323.0,188.0,412.0,158.0,192.0,154.0,101.0,155.0,97.0,183.0,28.0,59.0,192.0,65.0,144.0,110.0,94.0,192.0,104.0,219.0,153.0,248.0,191.0,17.0
118,022649578.jpg,277.0,388.0,264.0,294.0,264.0,204.0,315.0,203.0,301.0,296.0,310.0,388.0,290.0,204.0,286.0,114.0,285.8198,98.6805,285.1802,44.3195,245.0,197.0,253.0,163.0,257.0,120.0,315.0,108.0,336.0,153.0,339.0,194.0,17.0
119,064517279.jpg,503.0,399.0,476.0,316.0,460.0,218.0,497.0,219.0,489.0,322.0,471.0,421.0,479.0,219.0,485.0,101.0,482.683,94.0489,463.317,35.9511,433.0,175.0,459.0,145.0,456.0,96.0,513.0,106.0,520.0,190.0,476.0,225.0,173.0
120,017436643.jpg,304.0,454.0,278.0,370.0,300.0,266.0,363.0,266.0,362.0,377.0,410.0,433.0,332.0,266.0,323.0,120.0,307.9464,97.641,270.0536,41.359,258.0,232.0,254.0,176.0,271.0,111.0,374.0,128.0,379.0,204.0,331.0,239.0,173.0
121,069093774.jpg,197.0,444.0,194.0,346.0,136.0,207.0,134.0,199.0,168.0,336.0,145.0,436.0,135.0,203.0,141.0,77.0,150.0503,69.342,209.9497,18.658,187.0,176.0,121.0,177.0,135.0,89.0,146.0,65.0,174.0,136.0,199.0,217.0,173.0
122,038673535.jpg,396.0,428.0,411.0,339.0,412.0,206.0,494.0,203.0,488.0,337.0,494.0,432.0,453.0,205.0,444.0,88.0,449.0272,67.0869,463.9728,4.9131,453.0,152.0,395.0,173.0,395.0,88.0,493.0,87.0,517.0,157.0,518.0,224.0,173.0
123,093672999.jpg,344.0,424.0,384.0,338.0,397.0,198.0,475.0,198.0,472.0,330.0,475.0,432.0,436.0,198.0,440.0,85.0,441.1451,68.4773,445.8549,0.52273,373.0,190.0,339.0,142.0,392.0,87.0,487.0,83.0,531.0,141.0,498.0,185.0,173.0
124,013752094.jpg,383.0,392.0,386.0,326.0,384.0,247.0,426.0,245.0,440.0,335.0,424.0,389.0,405.0,246.0,426.0,136.0,425.1992,139.6035,436.8008,87.3965,366.0,239.0,357.0,198.0,392.0,136.0,459.0,136.0,467.0,189.0,475.0,223.0,173.0
125,034106635.jpg,0.0,0.0,448.0,637.0,397.0,470.0,541.0,489.0,537.0,638.0,0.0,0.0,469.0,480.0,516.0,261.0,521.1158,247.004,563.8842,129.996,407.0,397.0,377.0,334.0,431.0,263.0,601.0,259.0,633.0,352.0,633.0,397.0,173.0
126,011347352.jpg,827.0,368.0,813.0,287.0,822.0,235.0,751.0,237.0,760.0,315.0,761.0,381.0,787.0,236.0,778.0,110.0,764.4241,99.3595,717.5759,62.6405,835.0,186.0,845.0,158.0,809.0,106.0,747.0,114.0,728.0,186.0,705.0,235.0,173.0
127,052965058.jpg,0.0,0.0,687.0,549.0,847.0,451.0,1045.0,496.0,980.0,607.0,0.0,0.0,946.0,474.0,1075.0,328.0,1071.0,341.0,1113.0,190.0,768.0,302.0,897.0,301.0,978.0,287.0,1171.0,368.0,1049.0,416.0,860.0,408.0,857.0
128,024185229.jpg,0.0,0.0,0.0,0.0,844.0,617.0,1141.0,594.0,0.0,0.0,0.0,0.0,993.0,606.0,942.0,292.0,924.7195,244.1464,868.2805,87.8536,826.0,583.0,715.0,482.0,757.0,315.0,1127.0,268.0,1224.0,406.0,1200.0,504.0,857.0
129,090041806.jpg,0.0,0.0,0.0,0.0,1126.0,462.0,798.0,518.0,0.0,0.0,0.0,0.0,941.0,492.0,828.0,225.0,826.0,208.0,811.0,32.0,1252.0,69.0,1225.0,268.0,987.0,164.0,669.0,286.0,568.0,363.0,481.0,381.0,857.0
130,063310146.jpg,0.0,0.0,0.0,0.0,712.0,532.0,872.0,553.0,0.0,0.0,0.0,0.0,792.0,543.0,941.0,304.0,945.9651,296.1552,1036.0349,153.8448,629.0,397.0,710.0,348.0,802.0,281.0,1080.0,327.0,913.0,431.0,707.0,468.0,857.0
131,010147154.jpg,0.0,0.0,0.0,0.0,368.0,389.0,480.0,390.0,0.0,0.0,0.0,0.0,424.0,390.0,444.0,167.0,439.3571,132.481,425.6429,30.519,300.0,223.0,289.0,268.0,374.0,164.0,513.0,170.0,526.0,286.0,483.0,274.0,23.0
132,066350177.jpg,0.0,0.0,343.0,470.0,333.0,348.0,439.0,349.0,425.0,464.0,0.0,0.0,386.0,349.0,335.0,180.0,319.6963,157.591,266.3037,79.409,305.0,322.0,255.0,312.0,290.0,222.0,380.0,138.0,490.0,125.0,519.0,42.0,23.0
133,000506158.jpg,0.0,0.0,0.0,0.0,380.0,354.0,502.0,348.0,0.0,0.0,0.0,0.0,441.0,351.0,425.0,167.0,425.0,151.9807,425.0,44.0193,187.0,315.0,311.0,246.0,357.0,178.0,493.0,156.0,533.0,267.0,607.0,331.0,23.0
134,016080805.jpg,0.0,0.0,0.0,0.0,307.0,355.0,399.0,348.0,0.0,0.0,0.0,0.0,353.0,352.0,330.0,170.0,330.0,146.3622,330.0,43.6378,238.0,245.0,222.0,295.0,267.0,179.0,392.0,160.0,428.0,255.0,487.0,296.0,23.0
135,054873379.jpg,0.0,0.0,318.0,465.0,319.0,334.0,392.0,328.0,402.0,466.0,0.0,0.0,356.0,331.0,342.0,173.0,346.0,148.0,366.0,41.0,380.0,338.0,279.0,307.0,281.0,188.0,402.0,158.0,465.0,204.0,552.0,197.0,23.0
136,069189520.jpg,0.0,0.0,0.0,0.0,330.0,365.0,433.0,367.0,0.0,0.0,0.0,0.0,382.0,366.0,388.0,165.0,388.3786,160.8015,398.6214,47.1985,270.0,323.0,288.0,265.0,322.0,167.0,454.0,163.0,479.0,286.0,418.0,338.0,23.0
137,065196126.jpg,0.0,0.0,406.0,436.0,421.0,327.0,518.0,346.0,524.0,442.0,0.0,0.0,470.0,337.0,509.0,177.0,510.1747,174.9443,567.8253,74.0557,474.0,299.0,398.0,246.0,446.0,156.0,571.0,198.0,568.0,280.0,593.0,330.0,23.0
138,022426931.jpg,0.0,0.0,226.0,442.0,211.0,314.0,298.0,308.0,300.0,435.0,0.0,0.0,253.0,310.0,277.0,159.0,279.0,151.0,305.0,62.0,172.0,285.0,181.0,232.0,229.0,154.0,325.0,163.0,328.0,259.0,292.0,301.0,23.0
139,071217922.jpg,0.0,0.0,335.0,446.0,330.0,313.0,401.0,317.0,394.0,437.0,0.0,0.0,366.0,315.0,367.0,150.0,366.4168,133.5249,363.5832,53.4751,284.0,291.0,278.0,238.0,316.0,150.0,417.0,149.0,442.0,231.0,446.0,281.0,23.0
140,023724909.jpg,0.0,0.0,297.0,448.0,288.0,309.0,383.0,309.0,379.0,452.0,0.0,0.0,336.0,309.0,318.0,150.0,313.3799,144.3456,255.6201,73.6544,197.0,299.0,239.0,224.0,267.0,160.0,368.0,139.0,429.0,212.0,376.0,283.0,23.0
141,032539970.jpg,0.0,0.0,333.0,450.0,333.0,312.0,436.0,300.0,415.0,450.0,0.0,0.0,385.0,306.0,422.0,167.0,419.9615,178.9173,437.0385,79.0827,354.0,283.0,302.0,231.0,366.0,156.0,478.0,177.0,504.0,270.0,471.0,323.0,23.0
142,074649141.jpg,0.0,0.0,367.0,439.0,349.0,303.0,433.0,305.0,437.0,432.0,0.0,0.0,391.0,304.0,407.0,149.0,407.6705,144.8932,422.3295,55.1068,255.0,266.0,306.0,215.0,350.0,146.0,463.0,151.0,488.0,228.0,540.0,286.0,23.0
143,064963290.jpg,0.0,0.0,345.0,439.0,331.0,305.0,399.0,303.0,413.0,419.0,0.0,0.0,365.0,304.0,363.0,154.0,363.5855,159.6599,353.4145,61.3401,236.0,283.0,279.0,231.0,306.0,160.0,419.0,148.0,468.0,222.0,518.0,293.0,23.0
144,084922341.jpg,899.0,895.0,942.0,725.0,923.0,525.0,923.0,525.0,1004.0,734.0,1018.0,910.0,923.0,525.0,930.0,304.0,926.0,286.0,903.0,148.0,1115.0,433.0,978.0,416.0,909.0,319.0,951.0,288.0,1025.0,327.0,1148.0,360.0,24.0
145,065761289.jpg,1086.0,858.0,1119.0,745.0,1121.0,614.0,1196.0,623.0,1169.0,777.0,1173.0,890.0,1159.0,619.0,1177.0,479.0,1180.717,458.2466,1197.283,365.7534,1026.0,470.0,1086.0,493.0,1131.0,467.0,1223.0,490.0,1234.0,537.0,1260.0,515.0,24.0
146,056830860.jpg,813.0,855.0,809.0,741.0,809.0,598.0,869.0,600.0,866.0,739.0,858.0,870.0,839.0,599.0,822.0,441.0,819.7446,425.2123,807.2554,337.7877,856.0,401.0,839.0,471.0,782.0,453.0,861.0,428.0,885.0,437.0,891.0,407.0,24.0
147,036771580.jpg,582.0,761.0,520.0,644.0,526.0,457.0,595.0,452.0,579.0,636.0,648.0,751.0,561.0,455.0,545.0,295.0,544.0363,283.8376,533.9637,167.1624,343.0,401.0,430.0,363.0,509.0,300.0,580.0,289.0,570.0,343.0,555.0,399.0,24.0
148,026520237.jpg,438.0,330.0,455.0,285.0,426.0,225.0,386.0,227.0,381.0,287.0,373.0,337.0,406.0,226.0,395.0,162.0,395.9567,152.911,400.0433,114.089,430.0,191.0,451.0,200.0,422.0,161.0,368.0,162.0,349.0,197.0,361.0,222.0,24.0
149,024398964.jpg,330.0,322.0,345.0,277.0,336.0,232.0,370.0,228.0,368.0,274.0,350.0,321.0,353.0,230.0,353.0,160.0,352.7733,156.2221,350.2267,113.7779,0.0,0.0,300.0,187.0,321.0,163.0,384.0,156.0,412.0,187.0,379.0,200.0,24.0
150,097301055.jpg,166.0,345.0,180.0,294.0,192.0,230.0,156.0,228.0,139.0,271.0,123.0,311.0,174.0,229.0,175.0,162.0,171.3732,149.4016,159.6268,108.5984,231.0,174.0,222.0,180.0,197.0,159.0,152.0,164.0,112.0,192.0,88.0,191.0,24.0
151,039309772.jpg,0.0,0.0,356.0,370.0,343.0,282.0,377.0,273.0,369.0,361.0,423.0,414.0,360.0,278.0,360.0,193.0,360.1882,193.609,342.8118,137.391,310.0,191.0,326.0,216.0,335.0,191.0,385.0,194.0,374.0,211.0,327.0,191.0,24.0
152,079481130.jpg,444.0,397.0,442.0,305.0,448.0,246.0,460.0,251.0,455.0,302.0,443.0,393.0,454.0,249.0,432.0,167.0,428.3,162.9,398.7,130.1,480.0,189.0,452.0,188.0,436.0,176.0,427.0,158.0,458.0,118.0,506.0,147.0,24.0
153,057690388.jpg,750.0,647.0,767.0,504.0,759.0,331.0,883.0,332.0,879.0,505.0,854.0,652.0,821.0,332.0,817.0,218.0,821.9894,229.1015,772.0106,117.8985,674.0,443.0,699.0,339.0,728.0,222.0,905.0,213.0,920.0,316.0,896.0,413.0,25.0
154,049251769.jpg,158.0,568.0,137.0,290.0,426.0,269.0,460.0,400.0,38.0,468.0,0.0,0.0,443.0,335.0,873.0,283.0,929.9646,292.2567,1136.0354,325.7433,958.0,266.0,940.0,331.0,849.0,233.0,897.0,333.0,1075.0,508.0,1024.0,379.0,25.0
155,019524299.jpg,433.0,339.0,487.0,141.0,617.0,266.0,612.0,341.0,455.0,196.0,403.0,406.0,615.0,304.0,856.0,272.0,892.3781,263.916,1026.6219,234.084,932.0,244.0,862.0,221.0,843.0,248.0,868.0,296.0,956.0,366.0,961.0,303.0,25.0
156,072245212.jpg,875.0,615.0,879.0,515.0,958.0,456.0,1001.0,462.0,940.0,549.0,979.0,665.0,980.0,459.0,1002.0,332.0,1001.5133,322.9153,996.4867,229.0847,909.0,424.0,939.0,384.0,957.0,327.0,1047.0,336.0,1048.0,403.0,1045.0,447.0,25.0
157,028077236.jpg,0.0,0.0,461.0,667.0,304.0,527.0,455.0,506.0,614.0,629.0,0.0,0.0,380.0,517.0,371.0,279.0,365.999,248.1876,345.001,118.8124,205.0,274.0,245.0,300.0,306.0,288.0,435.0,270.0,531.0,266.0,655.0,223.0,25.0
158,094045858.jpg,0.0,0.0,0.0,0.0,893.0,409.0,747.0,438.0,570.0,489.0,553.0,668.0,820.0,424.0,793.0,209.0,789.2951,190.105,766.7049,74.895,947.0,410.0,930.0,332.0,857.0,207.0,728.0,211.0,671.0,318.0,532.0,358.0,25.0
159,038509773.jpg,826.0,200.0,681.0,259.0,646.0,470.0,618.0,434.0,648.0,266.0,814.0,199.0,623.0,442.0,450.0,484.0,407.0,491.0,261.0,519.0,563.0,607.0,516.0,570.0,456.0,543.0,435.0,462.0,415.0,470.0,396.0,461.0,25.0
160,031692201.jpg,903.0,176.0,698.0,223.0,659.0,446.0,661.0,407.0,698.0,204.0,897.0,162.0,660.0,427.0,462.0,395.0,442.609,394.1673,318.391,388.8327,332.0,402.0,330.0,455.0,451.0,434.0,472.0,356.0,437.0,309.0,348.0,355.0,25.0
161,016949275.jpg,0.0,0.0,1264.0,163.0,935.0,429.0,912.0,355.0,1249.0,137.0,0.0,0.0,924.0,392.0,524.0,462.0,450.4581,462.2125,251.5419,462.7875,1051.0,579.0,809.0,576.0,510.0,510.0,538.0,414.0,794.0,444.0,1005.0,462.0,25.0
162,055680126.jpg,0.0,0.0,0.0,0.0,130.0,441.0,120.0,473.0,0.0,0.0,0.0,0.0,125.0,457.0,548.0,435.0,700.4586,384.9957,956.5414,301.0043,0.0,0.0,218.0,444.0,546.0,410.0,550.0,459.0,208.0,543.0,0.0,0.0,25.0
163,093615477.jpg,475.0,588.0,511.0,399.0,666.0,375.0,740.0,411.0,555.0,456.0,503.0,637.0,703.0,393.0,718.0,223.0,711.4948,195.5511,683.5052,77.4489,568.0,361.0,650.0,327.0,660.0,216.0,775.0,229.0,753.0,384.0,634.0,422.0,25.0
164,069602980.jpg,458.0,545.0,509.0,406.0,655.0,389.0,726.0,433.0,566.0,467.0,0.0,0.0,691.0,411.0,722.0,233.0,714.4271,192.4749,692.5729,75.5251,663.0,389.0,665.0,322.0,671.0,218.0,773.0,248.0,783.0,391.0,779.0,511.0,25.0
165,057006117.jpg,506.0,580.0,487.0,398.0,652.0,398.0,754.0,424.0,558.0,384.0,461.0,580.0,703.0,411.0,713.0,199.0,711.3954,189.737,692.6046,81.263,531.0,48.0,563.0,149.0,653.0,177.0,773.0,220.0,824.0,370.0,833.0,489.0,25.0
166,061500723.jpg,432.0,269.0,408.0,220.0,383.0,107.0,397.0,149.0,460.0,243.0,518.0,345.0,390.0,128.0,254.0,256.0,261.5533,254.0188,185.4467,273.9812,173.0,347.0,216.0,295.0,237.0,240.0,271.0,272.0,244.0,357.0,209.0,432.0,25.0
167,099005385.jpg,488.0,301.0,441.0,275.0,331.0,203.0,359.0,217.0,462.0,294.0,584.0,327.0,345.0,210.0,176.0,189.0,165.2129,172.2801,106.7871,81.7199,119.0,350.0,146.0,270.0,166.0,183.0,186.0,194.0,166.0,321.0,147.0,427.0,25.0
168,014008402.jpg,58.0,380.0,186.0,316.0,307.0,233.0,341.0,286.0,265.0,403.0,191.0,371.0,324.0,260.0,411.0,188.0,410.7897,188.5332,439.2103,116.4668,415.0,12.0,403.0,80.0,386.0,162.0,435.0,213.0,432.0,262.0,467.0,280.0,25.0
169,051832965.jpg,78.0,401.0,165.0,336.0,243.0,277.0,315.0,272.0,415.0,294.0,549.0,320.0,279.0,275.0,287.0,134.0,288.7362,125.7324,306.2638,42.2676,0.0,0.0,198.0,62.0,245.0,135.0,328.0,132.0,396.0,80.0,0.0,0.0,25.0
170,087737307.jpg,28.0,398.0,134.0,325.0,214.0,259.0,276.0,267.0,393.0,284.0,511.0,304.0,245.0,263.0,349.0,163.0,348.4929,163.8644,393.5071,87.1356,505.0,207.0,435.0,208.0,350.0,159.0,347.0,166.0,438.0,181.0,506.0,165.0,25.0
171,074076862.jpg,0.0,0.0,0.0,0.0,361.0,350.0,451.0,347.0,0.0,0.0,0.0,0.0,406.0,349.0,414.0,170.0,414.0,135.0,414.0,46.0,315.0,377.0,333.0,269.0,350.0,167.0,478.0,173.0,488.0,281.0,496.0,386.0,893.0
172,069701574.jpg,0.0,0.0,385.0,473.0,360.0,317.0,476.0,316.0,454.0,476.0,0.0,0.0,418.0,317.0,427.0,159.0,426.6664,136.8156,425.3336,48.1844,363.0,196.0,335.0,270.0,364.0,154.0,489.0,163.0,494.0,273.0,484.0,192.0,893.0
173,070248408.jpg,0.0,0.0,0.0,0.0,949.0,928.0,1208.0,910.0,0.0,0.0,0.0,0.0,1079.0,919.0,1046.0,430.0,1049.2659,328.9898,1056.7341,98.0102,849.0,783.0,835.0,709.0,862.0,426.0,1230.0,433.0,1282.0,718.0,1224.0,761.0,893.0
174,035949115.jpg,0.0,0.0,0.0,0.0,1025.0,818.0,1329.0,809.0,0.0,0.0,0.0,0.0,1177.0,814.0,1178.0,383.0,1173.5488,324.8373,1152.4512,49.1627,1077.0,718.0,923.0,660.0,995.0,378.0,1360.0,387.0,1402.0,699.0,1334.0,731.0,893.0
175,051134240.jpg,530.0,539.0,504.0,503.0,472.0,471.0,440.0,465.0,433.0,487.0,426.0,524.0,456.0,468.0,456.0,407.0,456.7103,405.6167,474.2897,371.3833,513.0,474.0,488.0,445.0,477.0,404.0,435.0,410.0,433.0,444.0,455.0,456.0,30.0
176,050151629.jpg,0.0,0.0,714.0,1071.0,736.0,906.0,724.0,697.0,712.0,826.0,666.0,911.0,730.0,802.0,788.0,597.0,785.1101,617.13,819.8899,374.87,863.0,773.0,811.0,981.0,780.0,666.0,796.0,527.0,760.0,606.0,702.0,714.0,32.0
177,079829518.jpg,766.0,587.0,700.0,488.0,779.0,458.0,851.0,517.0,798.0,675.0,850.0,715.0,815.0,488.0,794.0,379.0,795.9506,389.4035,774.0494,272.5965,815.0,328.0,854.0,347.0,823.0,351.0,764.0,406.0,703.0,500.0,607.0,512.0,32.0
178,070196688.jpg,382.0,459.0,395.0,362.0,477.0,381.0,509.0,404.0,594.0,471.0,690.0,466.0,493.0,393.0,515.0,283.0,502.0631,247.9942,476.9369,180.0058,396.0,342.0,480.0,342.0,515.0,285.0,514.0,281.0,486.0,356.0,444.0,351.0,328.0
179,079579267.jpg,460.0,301.0,483.0,351.0,455.0,285.0,522.0,283.0,536.0,344.0,508.0,315.0,489.0,284.0,489.0,183.0,486.472,169.4677,474.528,105.5323,371.0,288.0,421.0,253.0,443.0,192.0,535.0,174.0,553.0,239.0,535.0,287.0,328.0
180,046559802.jpg,861.0,544.0,865.0,470.0,890.0,397.0,832.0,399.0,813.0,464.0,797.0,539.0,861.0,398.0,860.0,305.0,858.6924,298.026,849.3076,247.974,881.0,336.0,922.0,353.0,895.0,307.0,825.0,303.0,0.0,0.0,784.0,379.0,917.0
181,028654125.jpg,512.0,531.0,508.0,461.0,542.0,418.0,588.0,411.0,612.0,469.0,645.0,497.0,565.0,415.0,530.0,359.0,525.379,351.7967,500.621,313.2033,469.0,406.0,496.0,406.0,500.0,362.0,559.0,356.0,571.0,402.0,504.0,406.0,917.0
182,059083326.jpg,0.0,0.0,380.0,576.0,353.0,432.0,253.0,439.0,239.0,573.0,0.0,0.0,303.0,436.0,323.0,301.0,325.9979,285.178,338.0021,221.822,393.0,453.0,381.0,363.0,394.0,303.0,251.0,298.0,188.0,374.0,157.0,462.0,917.0
183,003050025.jpg,186.0,421.0,173.0,353.0,216.0,326.0,265.0,336.0,264.0,415.0,265.0,383.0,241.0,331.0,256.0,249.0,256.3197,246.5334,262.6803,197.4666,189.0,317.0,199.0,300.0,224.0,245.0,288.0,252.0,302.0,300.0,311.0,310.0,857.0
184,003734819.jpg,276.0,419.0,275.0,397.0,248.0,286.0,299.0,279.0,303.0,377.0,304.0,403.0,274.0,283.0,265.0,151.0,275.4089,130.1823,303.5911,73.8177,249.0,255.0,212.0,214.0,230.0,148.0,299.0,154.0,306.0,208.0,337.0,210.0,857.0
185,076999355.jpg,269.0,432.0,285.0,367.0,305.0,285.0,353.0,291.0,337.0,368.0,334.0,425.0,329.0,288.0,342.0,198.0,341.3163,192.5308,334.6837,139.4692,315.0,238.0,279.0,236.0,307.0,195.0,376.0,200.0,389.0,242.0,360.0,243.0,36.0
186,021582103.jpg,304.0,445.0,316.0,367.0,327.0,265.0,389.0,266.0,386.0,361.0,392.0,436.0,358.0,266.0,352.0,154.0,351.6689,145.2804,349.3311,83.7196,271.0,249.0,301.0,210.0,311.0,157.0,393.0,150.0,414.0,200.0,412.0,232.0,36.0
